fOTU_name,length,nb_contigs,nb_proteins,total_avg_depth,GC,viral_content,percentage_of_viral_contigs,percentage_of_viral_nucleotides,average_bin_p_value,average_hit_p_value,fOTU_composition,plasmid_nucleotide_percentage,chromosome_nucleotide_percentage,unclassified_nucleotide_percentage,plasmid_contig_percentage,chromosome_contig_percentage,unclassified_contig_percentage
cogOTU_1825,28370,7,55,14.929358053013745,0.5626013394430734,Medium,0.2857142857142857,0.33637645400070504,0.10622982058816592,0.0234052874120786,mixed,0.3958406767712373,0.4558688755727882,0.14829044765597454,0.2857142857142857,0.42857142857142855,0.2857142857142858
cogOTU_1826,462361,35,678,53.47189666903915,0.5755567619241241,Very_high,0.9714285714285714,0.9966325014436772,0.0247537710861072,0.015584501151640522,unclassified,0.13403379610304506,0.07570924018245484,0.7902569637145002,0.2571428571428571,0.14285714285714285,0.6000000000000001
cogOTU_1827,27906,8,40,3.9056456122160106,0.4262882534222029,High,0.5,0.54891421199742,0.07388271292255127,0.03711387186077775,plasmid,0.7635992259729091,0.10119687522396616,0.13520389880312478,0.75,0.125,0.125
cogOTU_1828,1786387,158,1941,14.625389466099787,0.6345052891674648,Low,0.0,0.0,0.4171701575157559,0.0,mixed,0.2440232715531405,0.3886817358164832,0.3672949926303764,0.27848101265822783,0.23417721518987344,0.4873417721518988
cogOTU_1829,195444,29,364,29.101502800957807,0.2759818669286343,Very_high,0.8275862068965517,0.9260964777634514,0.0304208883424322,0.016311627886801284,bacterial_chromosome,0.09108491434886716,0.6735842491967008,0.235330836454432,0.20689655172413796,0.4827586206896552,0.31034482758620685
cogOTU_183,212367,35,243,8.046055577363715,0.45511308254107297,Very_high,0.8857142857142857,0.8969095951819256,0.026622257147254986,0.02014157015575891,unclassified,0.05385959212118645,0.4276653152325927,0.5184750926462209,0.14285714285714285,0.3428571428571429,0.5142857142857142
cogOTU_1830,166746,19,231,8.055157354028882,0.6484773247933984,Very_high,0.5263157894736842,0.8163014405143152,0.13253800005107666,0.03310570072321012,plasmid,0.8168831636141197,0.042099960418840635,0.1410168759670396,0.5789473684210527,0.10526315789473684,0.3157894736842105
cogOTU_1831,126408,8,104,57.14445537034048,0.5858094424403517,Very_high,1.0,1.0,0.004069166972957871,0.004069166972957871,plasmid,0.9302180241756852,0.024547496993861148,0.04523447883045373,0.625,0.125,0.25
cogOTU_1832,245307,32,249,70.94961321570929,0.5595763675720627,Medium,0.21875,0.25034752371518143,0.15105259430869633,0.027070607010654786,unclassified,0.17762232630948158,0.2590345974635864,0.563343076226932,0.21875,0.28125,0.5
cogOTU_1833,37910,11,54,613.0857904199419,0.29588499076760744,Very_high,0.8181818181818182,0.9054075441835928,0.017190157745236603,0.006447537506819625,plasmid,0.5230546030071221,0.0,0.4769453969928778,0.3636363636363637,0.0,0.6363636363636364
cogOTU_1834,67732,25,89,34.1777716247121,0.5104972538829504,High,0.6,0.6543583535108959,0.04602069029706286,0.02080420642268875,unclassified,0.30384456386936753,0.1672473867595819,0.5289080493710505,0.32,0.16,0.52
cogOTU_1835,33629,8,35,1.8364074534776536,0.4224032828808468,Low,0.0,0.0,0.4153073837123938,0.0,unclassified,0.0,0.3325998394243064,0.6674001605756936,0.0,0.25,0.75
cogOTU_1836,223843,69,299,25.607034270847425,0.5063057589471192,Very_high,0.9710144927536232,0.9827691730364586,0.007466276406848052,0.005461083107849278,unclassified,0.21975670447590495,0.05923794802607185,0.7210053474980231,0.2318840579710145,0.08695652173913042,0.6811594202898551
cogOTU_1837,59417,18,107,27.26346838467105,0.6203611760943838,Low,0.1111111111111111,0.1516905936011579,0.16979944127580707,0.03640059490861685,plasmid,0.6894828079505866,0.07491122069441405,0.2356059713549994,0.6111111111111112,0.1111111111111111,0.2777777777777777
cogOTU_1838,38649,12,30,6.6074404825480615,0.4888354161815312,Very_high,0.8333333333333334,0.8694403477450904,0.02799845429489177,0.017754456547967867,unclassified,0.4491189940231313,0.0,0.5508810059768687,0.4166666666666667,0.0,0.5833333333333333
cogOTU_1839,52337,7,64,4.193262930125914,0.4758010585245618,Low,0.14285714285714285,0.12274299252918584,0.2015349433491564,0.0137036138733932,unclassified,0.2416263828648948,0.1685805453121119,0.5897930718229933,0.14285714285714285,0.2857142857142857,0.5714285714285714
cogOTU_184,268695,12,426,7.138575808448985,0.4238858184930869,Low,0.0,0.0,0.20363403083037065,0.0,unclassified,0.02053629580007071,0.4181171960773368,0.5613465081225926,0.16666666666666666,0.3333333333333333,0.5
cogOTU_1840,56761,7,83,2.14535063243248,0.4713271436373566,Very_high,1.0,1.0,0.0036034787429403,0.0036034787429403,unclassified,0.06981906590792973,0.2502950969856063,0.6798858371064641,0.14285714285714285,0.14285714285714285,0.7142857142857143
cogOTU_1841,205413,23,316,48.535976636624746,0.6437469877758466,Low,0.043478260869565216,0.008991641230107148,0.34120959994586697,0.0369115478136086,unclassified,0.2399994158110733,0.021834061135371174,0.7381665230535555,0.39130434782608703,0.08695652173913042,0.5217391304347826
cogOTU_1842,193764,47,314,39.328981108797315,0.6369707479201504,Medium,0.3829787234042553,0.4848320637476518,0.09493526556050072,0.01796494124396759,mixed,0.473261286926364,0.1224014780867447,0.4043372349868912,0.40425531914893614,0.14893617021276595,0.446808510638298
cogOTU_1843,468797,38,696,81.47106186398891,0.6572695644383391,Very_high,0.631578947368421,0.9303408511573241,0.07238092976454957,0.02409858296572024,plasmid,0.9133334897620932,0.009424121741393395,0.07724238849651344,0.631578947368421,0.05263157894736842,0.3157894736842106
cogOTU_1844,33766378,6607,25703,21.603259766713624,0.41422461716207737,Low,0.0039352202209777505,0.0041850802001920364,0.6345021567230105,0.026521886376130118,bacterial_chromosome,0.028625871569642438,0.7433874903609738,0.2279866380693837,0.062358105040108976,0.5613742999848645,0.3762675949750265
cogOTU_1845,236828,10,297,18.489731754349997,0.5909689732632968,Very_high,0.9,0.9887006603948856,0.014600608751300504,0.007927322772036683,plasmid,0.9936113973009948,0.0,0.006388602699005208,0.9,0.0,0.09999999999999998
cogOTU_1846,34196,2,46,19.272868000000006,0.476546964557258,Very_high,1.0,1.0,0.0117632791656561,0.0117632791656561,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_1847,17744626,4398,16148,5.273432042673078,0.39336641978253023,Low,0.021145975443383355,0.01731200195484537,0.4331421863923679,0.029232213618758093,mixed,0.19389898665657987,0.4373807596733794,0.3687202536700407,0.25761709868121874,0.3328785811732606,0.40950432014552063
cogOTU_1848,2487385,470,2072,24.257010242399467,0.2717255270092888,Low,0.1553191489361702,0.17090116729014607,0.1842471656765028,0.02783920520640812,mixed,0.4479491514180555,0.1096665775503189,0.4423842710316256,0.502127659574468,0.11702127659574467,0.3808510638297873
cogOTU_1849,11832549,3718,9891,15.715994668840803,0.3926259675746958,Low,0.014254975793437331,0.012712391894595157,0.4934966502648253,0.02937088876298737,bacterial_chromosome,0.07784510336699219,0.5411778983547839,0.38097699827822384,0.1172673480365788,0.44002151694459385,0.4427111350188273
cogOTU_185,263705,33,323,8.741542035227242,0.6965321097438424,Low,0.0,0.0,0.6391654797425467,0.0,unclassified,0.31551165127699515,0.02073149921313589,0.6637568495098689,0.4545454545454545,0.030303030303030307,0.5151515151515151
cogOTU_1850,88442,15,83,1.385406949130504,0.4270030076208137,Low,0.0,0.0,0.4289926181796396,0.0,unclassified,0.04527260803690554,0.3383347278442369,0.6163926641188575,0.13333333333333333,0.2,0.6666666666666666
cogOTU_1851,81322,7,166,2.1793996964904947,0.4800423009763653,Very_high,1.0,1.0,0.00246006721873809,0.00246006721873809,unclassified,0.4656304567029832,0.0,0.5343695432970168,0.5714285714285714,0.0,0.4285714285714286
cogOTU_1852,41690,5,37,1.3814123188294556,0.4787718877428639,Low,0.0,0.0,0.2935081139560112,0.0,mixed,0.2917246342048453,0.37982729671384025,0.3284480690813145,0.2,0.4,0.3999999999999999
cogOTU_1853,27301,3,54,10.434564540090102,0.4271638401523755,Very_high,1.0,1.0,0.011278195488721773,0.011278195488721773,plasmid,0.5429837734881506,0.0,0.4570162265118494,0.6666666666666666,0.0,0.33333333333333337
cogOTU_1854,21308,6,28,12.170340742444154,0.34606720480570696,Very_high,1.0,1.0,0.018150551014960475,0.018150551014960475,plasmid,0.7255490895438333,0.0,0.27445091045616665,0.8333333333333334,0.0,0.16666666666666666
cogOTU_1855,37068,4,31,2.904922989289953,0.36621884104888347,Very_high,0.75,0.9208211934822488,0.021171344337760845,0.005255073166787937,unclassified,0.0,0.3456080716520989,0.6543919283479012,0.0,0.5,0.5
cogOTU_1856,130204,17,247,17.54201894196798,0.3046680593530152,High,0.7058823529411765,0.7356609627968419,0.04281587527431189,0.009060769838771729,bacterial_chromosome,0.0,0.5016205339313692,0.4983794660686308,0.0,0.4117647058823529,0.5882352941176471
cogOTU_1857,152142,12,236,4.026534708831223,0.5001117377187102,Very_high,1.0,1.0,0.011763546647786166,0.011763546647786166,unclassified,0.03155604632514362,0.3942698268722641,0.5741741268025923,0.16666666666666666,0.3333333333333333,0.5
cogOTU_1858,24337628,7928,24829,13.015813725315496,0.6008700190503363,Low,0.0015136226034308778,0.0016303150002950164,0.5764878224806821,0.029845927988854107,mixed,0.22890344942407695,0.3212711197656567,0.4498254308102663,0.2531533804238144,0.29591321897073664,0.450933400605449
cogOTU_1859,113997,9,220,25.578488004561525,0.44214321429511294,Medium,0.3333333333333333,0.27381422318131177,0.06317946604269725,0.0413129598189021,unclassified,0.11213452985604884,0.07615989894470905,0.8117055711992421,0.1111111111111111,0.1111111111111111,0.7777777777777778
cogOTU_186,21082106,2544,21110,18.41285480538713,0.4750658686565753,Low,0.0110062893081761,0.006352306548501369,0.4578179261519957,0.031544526699833965,bacterial_chromosome,0.06759557133428701,0.7002316561732495,0.2321727724924636,0.1505503144654088,0.4512578616352202,0.398191823899371
cogOTU_1860,17071106,1868,13149,10.383100723112706,0.6204771969666172,Low,0.0016059957173447535,0.0014745969007514805,0.7079779922134705,0.041434230738135666,mixed,0.17102641152834505,0.3435172272962279,0.485456361175427,0.21520342612419693,0.3088865096359743,0.4759100642398287
cogOTU_1861,77897,2,115,82.80135714648831,0.3797963978073615,Low,0.0,0.0,0.06081736599563425,0.0,bacterial_chromosome,0.0,1.0,0.0,0.0,1.0,0.0
cogOTU_1862,584239,41,854,4.9922647692018165,0.6380522354721271,Low,0.1951219512195122,0.06511205174594642,0.3183508345755255,0.009311500296213896,mixed,0.1295360289196716,0.4341955946111095,0.4362683764692189,0.3414634146341464,0.2682926829268293,0.3902439024390243
cogOTU_1863,20875,5,35,11.102121697197605,0.5047185628742515,Very_high,0.8,0.8701317365269461,0.02080631920924883,0.011209397795791913,unclassified,0.12249101796407184,0.0,0.8775089820359281,0.2,0.0,0.8
cogOTU_1864,179150,26,203,9.615970788982418,0.5367178342171364,Very_high,0.6923076923076923,0.7837789561819705,0.05928115154504768,0.03069745050181145,unclassified,0.2669494836728998,0.143672899804633,0.5893776165224672,0.2307692307692308,0.15384615384615385,0.6153846153846154
cogOTU_1865,12063696,2100,11353,16.838841219515686,0.6569439415582089,Low,0.0071428571428571435,0.0036492133090886905,0.5607228555516934,0.032677948295916935,bacterial_chromosome,0.0799101701501762,0.6280605048403076,0.29202932500951617,0.1280952380952381,0.5128571428571429,0.35904761904761906
cogOTU_1866,2569870,918,2812,7.031528858753897,0.5215042006015871,Low,0.0,0.0,0.5612417858196994,0.0,mixed,0.2299470401226521,0.3169428803791631,0.4531100794981847,0.2352941176470588,0.3159041394335512,0.44880174291938996
cogOTU_1867,24791647,6551,22768,26.681861519906178,0.4029796810191755,Low,0.00885361013585712,0.00652372954487453,0.5600688788535155,0.02805509769206553,mixed,0.16851244292079506,0.4622429078632816,0.36924464921592337,0.2335521294458861,0.3488017096626469,0.41764616089146706
cogOTU_1868,152940,8,213,10.367085318876684,0.607859291225317,Very_high,0.875,0.9686020661697398,0.023632670385641555,0.012646824434357776,plasmid,0.9266052046554204,0.04199686151431934,0.03139793383026024,0.75,0.125,0.125
cogOTU_1869,97579,4,105,8.414425490320665,0.5493805019522642,Low,0.0,0.0,0.08604171719621631,0.0,unclassified,0.12870597157175212,0.0,0.8712940284282479,0.25,0.0,0.75
cogOTU_187,144602,45,374,59.52718184646824,0.459813833833557,High,0.4666666666666667,0.5708081492648788,0.10108800064432903,0.02335698455905447,unclassified,0.4435070054356095,0.04249595441280205,0.5139970401515885,0.4444444444444444,0.04444444444444445,0.5111111111111111
cogOTU_1870,93126,12,133,12.116536188755019,0.4326181732276701,Very_high,0.8333333333333334,0.9425939050318922,0.040131919866233885,0.006635987046426968,mixed,0.2512617314176492,0.3474647252110044,0.4012735433713464,0.3333333333333333,0.16666666666666666,0.5
cogOTU_1871,125262,13,189,16.896481229694558,0.6327218150756014,Very_high,0.6153846153846154,0.8878271143682841,0.04061398488709954,0.016085437303456858,plasmid,0.6516581245708994,0.0,0.34834187542910056,0.6153846153846154,0.0,0.3846153846153846
cogOTU_1872,3638292,1098,3387,4.901352663894733,0.299011184368929,Low,0.11384335154826958,0.1479361744466909,0.2183478443645399,0.026828732774436842,mixed,0.2434153168574705,0.31159648538380097,0.44498819775872855,0.29508196721311475,0.25045537340619306,0.4544626593806922
cogOTU_1873,78728,5,77,30.709042744792196,0.360481658368052,Very_high,1.0,1.0,0.029614358476837237,0.029614358476837237,unclassified,0.0,0.0,1.0,0.0,0.0,1.0
cogOTU_1874,38062987,9218,39338,10.374578870491126,0.5573107806804547,Low,0.0026036016489477108,0.002038962417741939,0.6073338658155959,0.033098451474083225,bacterial_chromosome,0.1213556361196771,0.5447567475458508,0.3338876163344721,0.16608808852245607,0.4252549359947928,0.4086569754827512
cogOTU_1875,1618839,90,1877,13.07020438507072,0.35009102202257275,Very_high,0.7666666666666667,0.9604877322575006,0.08568677034319147,0.015374012313004485,unclassified,0.05925419390069056,0.3795534948194354,0.561192311279874,0.16666666666666666,0.36666666666666653,0.4666666666666667
cogOTU_1876,3951971,1035,3685,13.450421928829234,0.31210755342081203,Medium,0.1932367149758454,0.25249173134114605,0.18827995689432486,0.026139426476676112,mixed,0.27012470486245976,0.2627797623008873,0.4670955328366528,0.336231884057971,0.2270531400966184,0.4367149758454105
cogOTU_1877,162294,18,185,4.394074858886341,0.5998003623054459,Medium,0.2777777777777778,0.4799438056859773,0.13704553793781818,0.01916080523890373,unclassified,0.33276029921007555,0.025885122062429912,0.6413545787274946,0.5,0.1111111111111111,0.3888888888888888
cogOTU_1878,10915427,781,8714,12.843996983516886,0.6441938551739665,Low,0.002560819462227913,0.00036718673488448966,0.6338079111231897,0.0308924941204608,bacterial_chromosome,0.035884716191130234,0.7431904404655906,0.2209248433432792,0.10243277848911657,0.5441741357234315,0.3533930857874519
cogOTU_1879,655692,149,1100,20.34779174541751,0.29096283010925866,Medium,0.436241610738255,0.4665818707563917,0.10878006133538788,0.02585431549492305,bacterial_chromosome,0.08862697730031784,0.608523514088932,0.3028495086107501,0.1476510067114094,0.436241610738255,0.4161073825503357
cogOTU_188,242064,15,376,31.76859283969942,0.5312438032916915,Low,0.13333333333333333,0.037423987044748495,0.095796169954317,0.03649973570993075,bacterial_chromosome,0.02378709762707383,0.7361152422499835,0.24009766012294265,0.2,0.5333333333333333,0.2666666666666666
cogOTU_1880,98250,13,148,51.35431955214248,0.5249363867684478,High,0.38461538461538464,0.5313994910941476,0.08437683745767811,0.033425017828570214,plasmid,0.7411603053435114,0.0,0.2588396946564886,0.6923076923076923,0.0,0.3076923076923077
cogOTU_1881,224595,35,369,5.484018595359203,0.33865847414234496,Low,0.0,0.0,0.4418893205527166,0.0,bacterial_chromosome,0.04437320510251787,0.6492441951067477,0.3063825997907345,0.14285714285714285,0.42857142857142855,0.4285714285714286
cogOTU_1882,378250,19,388,10.275754247026834,0.5259537343027099,Low,0.10526315789473684,0.020314606741573038,0.15223904023719556,0.037674369787850895,bacterial_chromosome,0.006033046926635823,0.8982551222736286,0.09571183079973557,0.05263157894736842,0.631578947368421,0.3157894736842106
cogOTU_1883,70843,20,95,30.492897235478452,0.5195008681168216,Very_high,0.65,0.8104117555721807,0.057527908867923014,0.015852688016139854,plasmid,0.8276752819615205,0.0,0.17232471803847949,0.85,0.0,0.15000000000000002
cogOTU_1884,23602,6,51,24.33830463350564,0.5555461401576139,Low,0.16666666666666666,0.21404965680874505,0.1778609396370724,0.0071549842347805,plasmid,0.7380730446572324,0.0,0.26192695534276755,0.6666666666666666,0.0,0.33333333333333337
cogOTU_1885,59653,4,88,12.575782050151709,0.5815298476187284,Very_high,1.0,1.0,0.020343196701431025,0.020343196701431025,plasmid,1.0,0.0,0.0,1.0,0.0,0.0
cogOTU_1886,374474,48,397,51.42033253837328,0.5202417257272866,Very_high,0.9583333333333334,0.9883943878613736,0.011691981884447243,0.0075642884307706125,unclassified,0.4910113919791495,0.004561064319552226,0.5044275437012984,0.5625,0.02083333333333333,0.4166666666666666
cogOTU_1887,159917,34,145,72.53219147121632,0.4441804185921446,Very_high,1.0,1.0,0.003913860327046879,0.003913860327046879,unclassified,0.31860902843349986,0.059837290594495884,0.6215536809720043,0.4705882352941176,0.05882352941176471,0.4705882352941176
cogOTU_1888,119081,8,156,12.968814460652833,0.5539842628127073,Low,0.0,0.0,0.3371954755829536,0.0,bacterial_chromosome,0.031348409905862386,0.5175552775001889,0.4510963125939487,0.125,0.5,0.375
cogOTU_1889,14349660,3845,13168,20.76192229888208,0.4765152623825234,Low,0.004421326397919376,0.004129366131322972,0.5820607035694592,0.033945264353727536,mixed,0.3887533920664322,0.1948418290050078,0.41640477892856004,0.4244473342002601,0.17971391417425228,0.3958387516254877
cogOTU_189,354618,40,506,46.37436191397617,0.5705068552639742,Very_high,0.75,0.9380403702011744,0.06341830744314178,0.009464401420448708,plasmid,0.6849426707048147,0.006705807375824127,0.3083515219193611,0.6,0.025,0.375
